忍阶等级,忍阶名称,升级需要声望,每日扣除声望,银币奖励,奥义奖励,单场胜利所得声望,斗技场失败系数,每日获得声望,当前天数,当前总奥义,Unnamed: 11,竞技场排名,每日声望奖励,Unnamed: 14,调试数值,Unnamed: 16
,,,,,,,,,,,,2598,3140,,,
,,,,,,,,,,,,2599,3140,,,
,,,,,,,,,,,,2600,3139,,,
,,,,,,,,,,,,2601,3139,,,
,,,,,,,,,,,,2602,3138,,,
,,,,,,,,,,,,2603,3138,,,
,,,,,,,,,,,,2604,3138,,,
,,,,,,,,,,,,2605,3137,,,
,,,,,,,,,,,,2606,3137,,,
,,,,,,,,,,,,2607,3136,,,
,,,,,,,,,,,,2608,3136,,,
,,,,,,,,,,,,2609,3136,,,
,,,,,,,,,,,,2610,3135,,,
,,,,,,,,,,,,2611,3135,,,
,,,,,,,,,,,,2612,3134,,,
,,,,,,,,,,,,2613,3134,,,
,,,,,,,,,,,,2614,3134,,,
,,,,,,,,,,,,2615,3133,,,
,,,,,,,,,,,,2616,3133,,,
,,,,,,,,,,,,2617,3132,,,
,,,,,,,,,,,,2618,3132,,,
,,,,,,,,,,,,2619,3132,,,
,,,,,,,,,,,,2620,3131,,,
,,,,,,,,,,,,2621,3131,,,
,,,,,,,,,,,,2622,3130,,,
,,,,,,,,,,,,2623,3130,,,
,,,,,,,,,,,,2624,3130,,,
,,,,,,,,,,,,2625,3129,,,
,,,,,,,,,,,,2626,3129,,,
,,,,,,,,,,,,2627,3128,,,
,,,,,,,,,,,,2628,3128,,,
,,,,,,,,,,,,2629,3128,,,
,,,,,,,,,,,,2630,3127,,,
,,,,,,,,,,,,2631,3127,,,
,,,,,,,,,,,,2632,3126,,,
,,,,,,,,,,,,2633,3126,,,
,,,,,,,,,,,,2634,3126,,,
,,,,,,,,,,,,2635,3125,,,
,,,,,,,,,,,,2636,3125,,,
,,,,,,,,,,,,2637,3124,,,
,,,,,,,,,,,,2638,3124,,,
,,,,,,,,,,,,2639,3124,,,
,,,,,,,,,,,,2640,3123,,,
,,,,,,,,,,,,2641,3123,,,
,,,,,,,,,,,,2642,3122,,,
,,,,,,,,,,,,2643,3122,,,
,,,,,,,,,,,,2644,3122,,,
,,,,,,,,,,,,2645,3121,,,
,,,,,,,,,,,,2646,3121,,,
,,,,,,,,,,,,2647,3120,,,
,,,,,,,,,,,,2648,3120,,,
,,,,,,,,,,,,2649,3120,,,
,,,,,,,,,,,,2650,3119,,,
,,,,,,,,,,,,2651,3119,,,
,,,,,,,,,,,,2652,3118,,,
,,,,,,,,,,,,2653,3118,,,
,,,,,,,,,,,,2654,3118,,,
,,,,,,,,,,,,2655,3117,,,
,,,,,,,,,,,,2656,3117,,,
,,,,,,,,,,,,2657,3116,,,
,,,,,,,,,,,,2658,3116,,,
,,,,,,,,,,,,2659,3116,,,
,,,,,,,,,,,,2660,3115,,,
,,,,,,,,,,,,2661,3115,,,
,,,,,,,,,,,,2662,3114,,,
,,,,,,,,,,,,2663,3114,,,
,,,,,,,,,,,,2664,3114,,,
,,,,,,,,,,,,2665,3113,,,
,,,,,,,,,,,,2666,3113,,,
,,,,,,,,,,,,2667,3112,,,
,,,,,,,,,,,,2668,3112,,,
,,,,,,,,,,,,2669,3112,,,
,,,,,,,,,,,,2670,3111,,,
,,,,,,,,,,,,2671,3111,,,
,,,,,,,,,,,,2672,3110,,,
,,,,,,,,,,,,2673,3110,,,
,,,,,,,,,,,,2674,3110,,,
,,,,,,,,,,,,2675,3109,,,
,,,,,,,,,,,,2676,3109,,,
,,,,,,,,,,,,2677,3108,,,
,,,,,,,,,,,,2678,3108,,,
,,,,,,,,,,,,2679,3108,,,
,,,,,,,,,,,,2680,3107,,,
,,,,,,,,,,,,2681,3107,,,
,,,,,,,,,,,,2682,3106,,,
,,,,,,,,,,,,2683,3106,,,
,,,,,,,,,,,,2684,3106,,,
,,,,,,,,,,,,2685,3105,,,
,,,,,,,,,,,,2686,3105,,,
,,,,,,,,,,,,2687,3104,,,
,,,,,,,,,,,,2688,3104,,,
,,,,,,,,,,,,2689,3104,,,
,,,,,,,,,,,,2690,3103,,,
,,,,,,,,,,,,2691,3103,,,
,,,,,,,,,,,,2692,3102,,,
,,,,,,,,,,,,2693,3102,,,
,,,,,,,,,,,,2694,3102,,,
,,,,,,,,,,,,2695,3101,,,
,,,,,,,,,,,,2696,3101,,,
,,,,,,,,,,,,2697,3100,,,
,,,,,,,,,,,,2698,3100,,,
,,,,,,,,,,,,2699,3100,,,
,,,,,,,,,,,,2700,3099,,,
,,,,,,,,,,,,2701,3099,,,
,,,,,,,,,,,,2702,3098,,,
,,,,,,,,,,,,2703,3098,,,
,,,,,,,,,,,,2704,3098,,,
,,,,,,,,,,,,2705,3097,,,
,,,,,,,,,,,,2706,3097,,,
,,,,,,,,,,,,2707,3096,,,
,,,,,,,,,,,,2708,3096,,,
,,,,,,,,,,,,2709,3096,,,
,,,,,,,,,,,,2710,3095,,,
,,,,,,,,,,,,2711,3095,,,
,,,,,,,,,,,,2712,3094,,,
,,,,,,,,,,,,2713,3094,,,
,,,,,,,,,,,,2714,3094,,,
,,,,,,,,,,,,2715,3093,,,
,,,,,,,,,,,,2716,3093,,,
,,,,,,,,,,,,2717,3092,,,
,,,,,,,,,,,,2718,3092,,,
,,,,,,,,,,,,2719,3092,,,
,,,,,,,,,,,,2720,3091,,,
,,,,,,,,,,,,2721,3091,,,
,,,,,,,,,,,,2722,3090,,,
,,,,,,,,,,,,2723,3090,,,
,,,,,,,,,,,,2724,3090,,,
,,,,,,,,,,,,2725,3089,,,
,,,,,,,,,,,,2726,3089,,,
,,,,,,,,,,,,2727,3088,,,
,,,,,,,,,,,,2728,3088,,,
,,,,,,,,,,,,2729,3088,,,
,,,,,,,,,,,,2730,3087,,,
,,,,,,,,,,,,2731,3087,,,
,,,,,,,,,,,,2732,3086,,,
,,,,,,,,,,,,2733,3086,,,
,,,,,,,,,,,,2734,3086,,,
,,,,,,,,,,,,2735,3085,,,
,,,,,,,,,,,,2736,3085,,,
,,,,,,,,,,,,2737,3084,,,
,,,,,,,,,,,,2738,3084,,,
,,,,,,,,,,,,2739,3084,,,
,,,,,,,,,,,,2740,3083,,,
,,,,,,,,,,,,2741,3083,,,
,,,,,,,,,,,,2742,3082,,,
,,,,,,,,,,,,2743,3082,,,
,,,,,,,,,,,,2744,3082,,,
,,,,,,,,,,,,2745,3081,,,
,,,,,,,,,,,,2746,3081,,,
,,,,,,,,,,,,2747,3080,,,
,,,,,,,,,,,,2748,3080,,,
,,,,,,,,,,,,2749,3080,,,
,,,,,,,,,,,,2750,3079,,,
,,,,,,,,,,,,2751,3079,,,
,,,,,,,,,,,,2752,3078,,,
,,,,,,,,,,,,2753,3078,,,
,,,,,,,,,,,,2754,3078,,,
,,,,,,,,,,,,2755,3077,,,
,,,,,,,,,,,,2756,3077,,,
,,,,,,,,,,,,2757,3076,,,
,,,,,,,,,,,,2758,3076,,,
,,,,,,,,,,,,2759,3076,,,
,,,,,,,,,,,,2760,3075,,,
,,,,,,,,,,,,2761,3075,,,
,,,,,,,,,,,,2762,3074,,,
,,,,,,,,,,,,2763,3074,,,
,,,,,,,,,,,,2764,3074,,,
,,,,,,,,,,,,2765,3073,,,
,,,,,,,,,,,,2766,3073,,,
,,,,,,,,,,,,2767,3072,,,
,,,,,,,,,,,,2768,3072,,,
,,,,,,,,,,,,2769,3072,,,
,,,,,,,,,,,,2770,3071,,,
,,,,,,,,,,,,2771,3071,,,
,,,,,,,,,,,,2772,3070,,,
,,,,,,,,,,,,2773,3070,,,
,,,,,,,,,,,,2774,3070,,,
,,,,,,,,,,,,2775,3069,,,
,,,,,,,,,,,,2776,3069,,,
,,,,,,,,,,,,2777,3068,,,
,,,,,,,,,,,,2778,3068,,,
,,,,,,,,,,,,2779,3068,,,
,,,,,,,,,,,,2780,3067,,,
,,,,,,,,,,,,2781,3067,,,
,,,,,,,,,,,,2782,3066,,,
,,,,,,,,,,,,2783,3066,,,
,,,,,,,,,,,,2784,3066,,,
,,,,,,,,,,,,2785,3065,,,
,,,,,,,,,,,,2786,3065,,,
,,,,,,,,,,,,2787,3064,,,
,,,,,,,,,,,,2788,3064,,,
,,,,,,,,,,,,2789,3064,,,
,,,,,,,,,,,,2790,3063,,,
,,,,,,,,,,,,2791,3063,,,
,,,,,,,,,,,,2792,3062,,,
,,,,,,,,,,,,2793,3062,,,
,,,,,,,,,,,,2794,3062,,,
,,,,,,,,,,,,2795,3061,,,
,,,,,,,,,,,,2796,3061,,,
,,,,,,,,,,,,2797,3060,,,
,,,,,,,,,,,,2798,3060,,,
,,,,,,,,,,,,2799,3060,,,
,,,,,,,,,,,,2800,3059,,,
,,,,,,,,,,,,2801,3059,,,
,,,,,,,,,,,,2802,3058,,,
,,,,,,,,,,,,2803,3058,,,
,,,,,,,,,,,,2804,3058,,,
,,,,,,,,,,,,2805,3057,,,
,,,,,,,,,,,,2806,3057,,,
,,,,,,,,,,,,2807,3056,,,
,,,,,,,,,,,,2808,3056,,,
,,,,,,,,,,,,2809,3056,,,
,,,,,,,,,,,,2810,3055,,,
,,,,,,,,,,,,2811,3055,,,
,,,,,,,,,,,,2812,3054,,,
,,,,,,,,,,,,2813,3054,,,
,,,,,,,,,,,,2814,3054,,,
,,,,,,,,,,,,2815,3053,,,
,,,,,,,,,,,,2816,3053,,,
,,,,,,,,,,,,2817,3052,,,
,,,,,,,,,,,,2818,3052,,,
,,,,,,,,,,,,2819,3052,,,
,,,,,,,,,,,,2820,3051,,,
,,,,,,,,,,,,2821,3051,,,
,,,,,,,,,,,,2822,3050,,,
,,,,,,,,,,,,2823,3050,,,
,,,,,,,,,,,,2824,3050,,,
,,,,,,,,,,,,2825,3049,,,
,,,,,,,,,,,,2826,3049,,,
,,,,,,,,,,,,2827,3048,,,
,,,,,,,,,,,,2828,3048,,,
,,,,,,,,,,,,2829,3048,,,
,,,,,,,,,,,,2830,3047,,,
,,,,,,,,,,,,2831,3047,,,
,,,,,,,,,,,,2832,3046,,,
,,,,,,,,,,,,2833,3046,,,
,,,,,,,,,,,,2834,3046,,,
,,,,,,,,,,,,2835,3045,,,
,,,,,,,,,,,,2836,3045,,,
,,,,,,,,,,,,2837,3044,,,
,,,,,,,,,,,,2838,3044,,,
,,,,,,,,,,,,2839,3044,,,
,,,,,,,,,,,,2840,3043,,,
,,,,,,,,,,,,2841,3043,,,
,,,,,,,,,,,,2842,3042,,,
,,,,,,,,,,,,2843,3042,,,
,,,,,,,,,,,,2844,3042,,,
,,,,,,,,,,,,2845,3041,,,
,,,,,,,,,,,,2846,3041,,,
,,,,,,,,,,,,2847,3040,,,
,,,,,,,,,,,,2848,3040,,,
,,,,,,,,,,,,2849,3040,,,
,,,,,,,,,,,,2850,3039,,,
,,,,,,,,,,,,2851,3039,,,
,,,,,,,,,,,,2852,3038,,,
,,,,,,,,,,,,2853,3038,,,
,,,,,,,,,,,,2854,3038,,,
,,,,,,,,,,,,2855,3037,,,
,,,,,,,,,,,,2856,3037,,,
,,,,,,,,,,,,2857,3036,,,
,,,,,,,,,,,,2858,3036,,,
,,,,,,,,,,,,2859,3036,,,
,,,,,,,,,,,,2860,3035,,,
,,,,,,,,,,,,2861,3035,,,
,,,,,,,,,,,,2862,3034,,,
,,,,,,,,,,,,2863,3034,,,
,,,,,,,,,,,,2864,3034,,,
,,,,,,,,,,,,2865,3033,,,
,,,,,,,,,,,,2866,3033,,,
,,,,,,,,,,,,2867,3032,,,
,,,,,,,,,,,,2868,3032,,,
,,,,,,,,,,,,2869,3032,,,
,,,,,,,,,,,,2870,3031,,,
,,,,,,,,,,,,2871,3031,,,
,,,,,,,,,,,,2872,3030,,,
,,,,,,,,,,,,2873,3030,,,
,,,,,,,,,,,,2874,3030,,,
,,,,,,,,,,,,2875,3029,,,
,,,,,,,,,,,,2876,3029,,,
,,,,,,,,,,,,2877,3028,,,
,,,,,,,,,,,,2878,3028,,,
,,,,,,,,,,,,2879,3028,,,
,,,,,,,,,,,,2880,3027,,,
,,,,,,,,,,,,2881,3027,,,
,,,,,,,,,,,,2882,3026,,,
,,,,,,,,,,,,2883,3026,,,
,,,,,,,,,,,,2884,3026,,,
,,,,,,,,,,,,2885,3025,,,
,,,,,,,,,,,,2886,3025,,,
,,,,,,,,,,,,2887,3024,,,
,,,,,,,,,,,,2888,3024,,,
,,,,,,,,,,,,2889,3024,,,
,,,,,,,,,,,,2890,3023,,,
,,,,,,,,,,,,2891,3023,,,
,,,,,,,,,,,,2892,3022,,,
,,,,,,,,,,,,2893,3022,,,
,,,,,,,,,,,,2894,3022,,,
,,,,,,,,,,,,2895,3021,,,
,,,,,,,,,,,,2896,3021,,,
,,,,,,,,,,,,2897,3020,,,
,,,,,,,,,,,,2898,3020,,,
,,,,,,,,,,,,2899,3020,,,
,,,,,,,,,,,,2900,3019,,,
,,,,,,,,,,,,2901,3019,,,
,,,,,,,,,,,,2902,3018,,,
,,,,,,,,,,,,2903,3018,,,
,,,,,,,,,,,,2904,3018,,,
,,,,,,,,,,,,2905,3017,,,
,,,,,,,,,,,,2906,3017,,,
,,,,,,,,,,,,2907,3016,,,
,,,,,,,,,,,,2908,3016,,,
,,,,,,,,,,,,2909,3016,,,
,,,,,,,,,,,,2910,3015,,,
,,,,,,,,,,,,2911,3015,,,
,,,,,,,,,,,,2912,3014,,,
,,,,,,,,,,,,2913,3014,,,
,,,,,,,,,,,,2914,3014,,,
,,,,,,,,,,,,2915,3013,,,
,,,,,,,,,,,,2916,3013,,,
,,,,,,,,,,,,2917,3012,,,
,,,,,,,,,,,,2918,3012,,,
,,,,,,,,,,,,2919,3012,,,
,,,,,,,,,,,,2920,3011,,,
,,,,,,,,,,,,2921,3011,,,
,,,,,,,,,,,,2922,3010,,,
,,,,,,,,,,,,2923,3010,,,
,,,,,,,,,,,,2924,3010,,,
,,,,,,,,,,,,2925,3009,,,
,,,,,,,,,,,,2926,3009,,,
,,,,,,,,,,,,2927,3008,,,
,,,,,,,,,,,,2928,3008,,,
,,,,,,,,,,,,2929,3008,,,
,,,,,,,,,,,,2930,3007,,,
,,,,,,,,,,,,2931,3007,,,
,,,,,,,,,,,,2932,3006,,,
,,,,,,,,,,,,2933,3006,,,
,,,,,,,,,,,,2934,3006,,,
,,,,,,,,,,,,2935,3005,,,
,,,,,,,,,,,,2936,3005,,,
,,,,,,,,,,,,2937,3004,,,
,,,,,,,,,,,,2938,3004,,,
,,,,,,,,,,,,2939,3004,,,
,,,,,,,,,,,,2940,3003,,,
,,,,,,,,,,,,2941,3003,,,
,,,,,,,,,,,,2942,3002,,,
,,,,,,,,,,,,2943,3002,,,
,,,,,,,,,,,,2944,3002,,,
,,,,,,,,,,,,2945,3001,,,
,,,,,,,,,,,,2946,3001,,,
,,,,,,,,,,,,2947,3000,,,
,,,,,,,,,,,,2948,3000,,,
,,,,,,,,,,,,2949,3000,,,
,,,,,,,,,,,,2950,3000,,,
,,,,,,,,,,,,2951,3000,,,
,,,,,,,,,,,,2952,3000,,,
,,,,,,,,,,,,2953,3000,,,
,,,,,,,,,,,,2954,3000,,,
,,,,,,,,,,,,2955,3000,,,
,,,,,,,,,,,,2956,3000,,,
,,,,,,,,,,,,2957,3000,,,
,,,,,,,,,,,,2958,3000,,,
,,,,,,,,,,,,2959,3000,,,
,,,,,,,,,,,,2960,3000,,,
,,,,,,,,,,,,2961,3000,,,
,,,,,,,,,,,,2962,3000,,,
,,,,,,,,,,,,2963,3000,,,
,,,,,,,,,,,,2964,3000,,,
,,,,,,,,,,,,2965,3000,,,
,,,,,,,,,,,,2966,3000,,,
,,,,,,,,,,,,2967,3000,,,
,,,,,,,,,,,,2968,3000,,,
,,,,,,,,,,,,2969,3000,,,
,,,,,,,,,,,,2970,3000,,,
,,,,,,,,,,,,2971,3000,,,
,,,,,,,,,,,,2972,3000,,,
,,,,,,,,,,,,2973,3000,,,
,,,,,,,,,,,,2974,3000,,,
,,,,,,,,,,,,2975,3000,,,
,,,,,,,,,,,,2976,3000,,,
,,,,,,,,,,,,2977,3000,,,
,,,,,,,,,,,,2978,3000,,,
,,,,,,,,,,,,2979,3000,,,
,,,,,,,,,,,,2980,3000,,,
,,,,,,,,,,,,2981,3000,,,
,,,,,,,,,,,,2982,3000,,,
,,,,,,,,,,,,2983,3000,,,
,,,,,,,,,,,,2984,3000,,,
,,,,,,,,,,,,2985,3000,,,
,,,,,,,,,,,,2986,3000,,,
,,,,,,,,,,,,2987,3000,,,
,,,,,,,,,,,,2988,3000,,,
,,,,,,,,,,,,2989,3000,,,
,,,,,,,,,,,,2990,3000,,,
,,,,,,,,,,,,2991,3000,,,
,,,,,,,,,,,,2992,3000,,,
,,,,,,,,,,,,2993,3000,,,
,,,,,,,,,,,,2994,3000,,,
,,,,,,,,,,,,2995,3000,,,
,,,,,,,,,,,,2996,3000,,,
,,,,,,,,,,,,2997,3000,,,
,,,,,,,,,,,,2998,3000,,,
,,,,,,,,,,,,2999,3000,,,
,,,,,,,,,,,,3000,3000,,,
,,,,,,,,,,,,3001,3000,,,
,,,,,,,,,,,,3002,3000,,,
,,,,,,,,,,,,3003,3000,,,
,,,,,,,,,,,,3004,3000,,,
,,,,,,,,,,,,3005,3000,,,
,,,,,,,,,,,,3006,3000,,,
,,,,,,,,,,,,3007,3000,,,
,,,,,,,,,,,,3008,3000,,,
,,,,,,,,,,,,3009,3000,,,
,,,,,,,,,,,,3010,3000,,,
,,,,,,,,,,,,3011,3000,,,
,,,,,,,,,,,,3012,3000,,,
,,,,,,,,,,,,3013,3000,,,
,,,,,,,,,,,,3014,3000,,,
,,,,,,,,,,,,3015,3000,,,
,,,,,,,,,,,,3016,3000,,,
,,,,,,,,,,,,3017,3000,,,
,,,,,,,,,,,,3018,3000,,,
,,,,,,,,,,,,3019,3000,,,
,,,,,,,,,,,,3020,3000,,,
,,,,,,,,,,,,3021,3000,,,
,,,,,,,,,,,,3022,3000,,,
,,,,,,,,,,,,3023,3000,,,
,,,,,,,,,,,,3024,3000,,,
,,,,,,,,,,,,3025,3000,,,
,,,,,,,,,,,,3026,3000,,,
,,,,,,,,,,,,3027,3000,,,
,,,,,,,,,,,,3028,3000,,,
,,,,,,,,,,,,3029,3000,,,
,,,,,,,,,,,,3030,3000,,,
,,,,,,,,,,,,3031,3000,,,
,,,,,,,,,,,,3032,3000,,,
,,,,,,,,,,,,3033,3000,,,
,,,,,,,,,,,,3034,3000,,,
,,,,,,,,,,,,3035,3000,,,
,,,,,,,,,,,,3036,3000,,,
,,,,,,,,,,,,3037,3000,,,
,,,,,,,,,,,,3038,3000,,,
,,,,,,,,,,,,3039,3000,,,
,,,,,,,,,,,,3040,3000,,,
,,,,,,,,,,,,3041,3000,,,
,,,,,,,,,,,,3042,3000,,,
,,,,,,,,,,,,3043,3000,,,
,,,,,,,,,,,,3044,3000,,,
,,,,,,,,,,,,3045,3000,,,
,,,,,,,,,,,,3046,3000,,,
,,,,,,,,,,,,3047,3000,,,
,,,,,,,,,,,,3048,3000,,,
,,,,,,,,,,,,3049,3000,,,
,,,,,,,,,,,,3050,3000,,,
,,,,,,,,,,,,3051,3000,,,
,,,,,,,,,,,,3052,3000,,,
,,,,,,,,,,,,3053,3000,,,
,,,,,,,,,,,,3054,3000,,,
,,,,,,,,,,,,3055,3000,,,
,,,,,,,,,,,,3056,3000,,,
,,,,,,,,,,,,3057,3000,,,
,,,,,,,,,,,,3058,3000,,,
,,,,,,,,,,,,3059,3000,,,
,,,,,,,,,,,,3060,3000,,,
,,,,,,,,,,,,3061,3000,,,
,,,,,,,,,,,,3062,3000,,,
,,,,,,,,,,,,3063,3000,,,
,,,,,,,,,,,,3064,3000,,,
,,,,,,,,,,,,3065,3000,,,
,,,,,,,,,,,,3066,3000,,,
,,,,,,,,,,,,3067,3000,,,
,,,,,,,,,,,,3068,3000,,,
,,,,,,,,,,,,3069,3000,,,
,,,,,,,,,,,,3070,3000,,,
,,,,,,,,,,,,3071,3000,,,
,,,,,,,,,,,,3072,3000,,,
,,,,,,,,,,,,3073,3000,,,
,,,,,,,,,,,,3074,3000,,,
,,,,,,,,,,,,3075,3000,,,
,,,,,,,,,,,,3076,3000,,,
,,,,,,,,,,,,3077,3000,,,
,,,,,,,,,,,,3078,3000,,,
,,,,,,,,,,,,3079,3000,,,
,,,,,,,,,,,,3080,3000,,,
,,,,,,,,,,,,3081,3000,,,
,,,,,,,,,,,,3082,3000,,,
,,,,,,,,,,,,3083,3000,,,
,,,,,,,,,,,,3084,3000,,,
,,,,,,,,,,,,3085,3000,,,
,,,,,,,,,,,,3086,3000,,,
,,,,,,,,,,,,3087,3000,,,
,,,,,,,,,,,,3088,3000,,,
,,,,,,,,,,,,3089,3000,,,
,,,,,,,,,,,,3090,3000,,,
,,,,,,,,,,,,3091,3000,,,
,,,,,,,,,,,,3092,3000,,,
,,,,,,,,,,,,3093,3000,,,
,,,,,,,,,,,,3094,3000,,,
,,,,,,,,,,,,3095,3000,,,
,,,,,,,,,,,,3096,3000,,,
,,,,,,,,,,,,3097,3000,,,
,,,,,,,,,,,,3098,3000,,,
,,,,,,,,,,,,3099,3000,,,
,,,,,,,,,,,,3100,3000,,,
,,,,,,,,,,,,3101,3000,,,
,,,,,,,,,,,,3102,3000,,,
,,,,,,,,,,,,3103,3000,,,
,,,,,,,,,,,,3104,3000,,,
,,,,,,,,,,,,3105,3000,,,
,,,,,,,,,,,,3106,3000,,,
,,,,,,,,,,,,3107,3000,,,
,,,,,,,,,,,,3108,3000,,,
,,,,,,,,,,,,3109,3000,,,
,,,,,,,,,,,,3110,3000,,,
,,,,,,,,,,,,3111,3000,,,
,,,,,,,,,,,,3112,3000,,,
,,,,,,,,,,,,3113,3000,,,
,,,,,,,,,,,,3114,3000,,,
,,,,,,,,,,,,3115,3000,,,
,,,,,,,,,,,,3116,3000,,,
,,,,,,,,,,,,3117,3000,,,
,,,,,,,,,,,,3118,3000,,,
,,,,,,,,,,,,3119,3000,,,
,,,,,,,,,,,,3120,3000,,,
,,,,,,,,,,,,3121,3000,,,
,,,,,,,,,,,,3122,3000,,,
,,,,,,,,,,,,3123,3000,,,
,,,,,,,,,,,,3124,3000,,,
,,,,,,,,,,,,3125,3000,,,
,,,,,,,,,,,,3126,3000,,,
,,,,,,,,,,,,3127,3000,,,
,,,,,,,,,,,,3128,3000,,,
,,,,,,,,,,,,3129,3000,,,
,,,,,,,,,,,,3130,3000,,,
,,,,,,,,,,,,3131,3000,,,
,,,,,,,,,,,,3132,3000,,,
,,,,,,,,,,,,3133,3000,,,
,,,,,,,,,,,,3134,3000,,,
,,,,,,,,,,,,3135,3000,,,
,,,,,,,,,,,,3136,3000,,,
,,,,,,,,,,,,3137,3000,,,
,,,,,,,,,,,,3138,3000,,,
,,,,,,,,,,,,3139,3000,,,
,,,,,,,,,,,,3140,3000,,,
,,,,,,,,,,,,3141,3000,,,
,,,,,,,,,,,,3142,3000,,,
,,,,,,,,,,,,3143,3000,,,
,,,,,,,,,,,,3144,3000,,,
,,,,,,,,,,,,3145,3000,,,
,,,,,,,,,,,,3146,3000,,,
,,,,,,,,,,,,3147,3000,,,
,,,,,,,,,,,,3148,3000,,,
,,,,,,,,,,,,3149,3000,,,
,,,,,,,,,,,,3150,3000,,,
,,,,,,,,,,,,3151,3000,,,
,,,,,,,,,,,,3152,3000,,,
,,,,,,,,,,,,3153,3000,,,
,,,,,,,,,,,,3154,3000,,,
,,,,,,,,,,,,3155,3000,,,
,,,,,,,,,,,,3156,3000,,,
,,,,,,,,,,,,3157,3000,,,
,,,,,,,,,,,,3158,3000,,,
,,,,,,,,,,,,3159,3000,,,
,,,,,,,,,,,,3160,3000,,,
,,,,,,,,,,,,3161,3000,,,
,,,,,,,,,,,,3162,3000,,,
,,,,,,,,,,,,3163,3000,,,
,,,,,,,,,,,,3164,3000,,,
,,,,,,,,,,,,3165,3000,,,
,,,,,,,,,,,,3166,3000,,,
,,,,,,,,,,,,3167,3000,,,
,,,,,,,,,,,,3168,3000,,,
,,,,,,,,,,,,3169,3000,,,
,,,,,,,,,,,,3170,3000,,,
,,,,,,,,,,,,3171,3000,,,
,,,,,,,,,,,,3172,3000,,,
,,,,,,,,,,,,3173,3000,,,
,,,,,,,,,,,,3174,3000,,,
,,,,,,,,,,,,3175,3000,,,
,,,,,,,,,,,,3176,3000,,,
,,,,,,,,,,,,3177,3000,,,
,,,,,,,,,,,,3178,3000,,,
,,,,,,,,,,,,3179,3000,,,
,,,,,,,,,,,,3180,3000,,,
,,,,,,,,,,,,3181,3000,,,
,,,,,,,,,,,,3182,3000,,,
,,,,,,,,,,,,3183,3000,,,
,,,,,,,,,,,,3184,3000,,,
,,,,,,,,,,,,3185,3000,,,
,,,,,,,,,,,,3186,3000,,,
,,,,,,,,,,,,3187,3000,,,
,,,,,,,,,,,,3188,3000,,,
,,,,,,,,,,,,3189,3000,,,
,,,,,,,,,,,,3190,3000,,,
,,,,,,,,,,,,3191,3000,,,
,,,,,,,,,,,,3192,3000,,,
,,,,,,,,,,,,3193,3000,,,
,,,,,,,,,,,,3194,3000,,,
,,,,,,,,,,,,3195,3000,,,
,,,,,,,,,,,,3196,3000,,,
,,,,,,,,,,,,3197,3000,,,
,,,,,,,,,,,,3198,3000,,,
,,,,,,,,,,,,3199,3000,,,
,,,,,,,,,,,,3200,3000,,,
,,,,,,,,,,,,3201,3000,,,
,,,,,,,,,,,,3202,3000,,,
,,,,,,,,,,,,3203,3000,,,
,,,,,,,,,,,,3204,3000,,,
,,,,,,,,,,,,3205,3000,,,
,,,,,,,,,,,,3206,3000,,,
,,,,,,,,,,,,3207,3000,,,
,,,,,,,,,,,,3208,3000,,,
,,,,,,,,,,,,3209,3000,,,
,,,,,,,,,,,,3210,3000,,,
,,,,,,,,,,,,3211,3000,,,
,,,,,,,,,,,,3212,3000,,,
,,,,,,,,,,,,3213,3000,,,
,,,,,,,,,,,,3214,3000,,,
,,,,,,,,,,,,3215,3000,,,
,,,,,,,,,,,,3216,3000,,,
,,,,,,,,,,,,3217,3000,,,
,,,,,,,,,,,,3218,3000,,,
,,,,,,,,,,,,3219,3000,,,
,,,,,,,,,,,,3220,3000,,,
,,,,,,,,,,,,3221,3000,,,
,,,,,,,,,,,,3222,3000,,,
,,,,,,,,,,,,3223,3000,,,
,,,,,,,,,,,,3224,3000,,,
,,,,,,,,,,,,3225,3000,,,
,,,,,,,,,,,,3226,3000,,,
,,,,,,,,,,,,3227,3000,,,
,,,,,,,,,,,,3228,3000,,,
,,,,,,,,,,,,3229,3000,,,
,,,,,,,,,,,,3230,3000,,,
,,,,,,,,,,,,3231,3000,,,
,,,,,,,,,,,,3232,3000,,,
,,,,,,,,,,,,3233,3000,,,
,,,,,,,,,,,,3234,3000,,,
,,,,,,,,,,,,3235,3000,,,
,,,,,,,,,,,,3236,3000,,,
,,,,,,,,,,,,3237,3000,,,
,,,,,,,,,,,,3238,3000,,,
,,,,,,,,,,,,3239,3000,,,
,,,,,,,,,,,,3240,3000,,,
,,,,,,,,,,,,3241,3000,,,
,,,,,,,,,,,,3242,3000,,,
,,,,,,,,,,,,3243,3000,,,
,,,,,,,,,,,,3244,3000,,,
,,,,,,,,,,,,3245,3000,,,
,,,,,,,,,,,,3246,3000,,,
,,,,,,,,,,,,3247,3000,,,
,,,,,,,,,,,,3248,3000,,,
,,,,,,,,,,,,3249,3000,,,
,,,,,,,,,,,,3250,3000,,,
,,,,,,,,,,,,3251,3000,,,
,,,,,,,,,,,,3252,3000,,,
,,,,,,,,,,,,3253,3000,,,
,,,,,,,,,,,,3254,3000,,,
,,,,,,,,,,,,3255,3000,,,
,,,,,,,,,,,,3256,3000,,,
,,,,,,,,,,,,3257,3000,,,
