排序号,声望奖励,游戏币奖励,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,单次挑战奖励银币
3522,3000,12000,,,,,,,
3523,3000,12000,,,,,,,
3524,3000,12000,,,,,,,
3525,3000,12000,,,,,,,
3526,3000,12000,,,,,,,
3527,3000,12000,,,,,,,
3528,3000,12000,,,,,,,
3529,3000,12000,,,,,,,
3530,3000,12000,,,,,,,
3531,3000,12000,,,,,,,
3532,3000,12000,,,,,,,
3533,3000,12000,,,,,,,
3534,3000,12000,,,,,,,
3535,3000,12000,,,,,,,
3536,3000,12000,,,,,,,
3537,3000,12000,,,,,,,
3538,3000,12000,,,,,,,
3539,3000,12000,,,,,,,
3540,3000,12000,,,,,,,
3541,3000,12000,,,,,,,
3542,3000,12000,,,,,,,
3543,3000,12000,,,,,,,
3544,3000,12000,,,,,,,
3545,3000,12000,,,,,,,
3546,3000,12000,,,,,,,
3547,3000,12000,,,,,,,
3548,3000,12000,,,,,,,
3549,3000,12000,,,,,,,
3550,3000,12000,,,,,,,
3551,3000,12000,,,,,,,
3552,3000,12000,,,,,,,
3553,3000,12000,,,,,,,
3554,3000,12000,,,,,,,
3555,3000,12000,,,,,,,
3556,3000,12000,,,,,,,
3557,3000,12000,,,,,,,
3558,3000,12000,,,,,,,
3559,3000,12000,,,,,,,
3560,3000,12000,,,,,,,
3561,3000,12000,,,,,,,
3562,3000,12000,,,,,,,
3563,3000,12000,,,,,,,
3564,3000,12000,,,,,,,
3565,3000,12000,,,,,,,
3566,3000,12000,,,,,,,
3567,3000,12000,,,,,,,
3568,3000,12000,,,,,,,
3569,3000,12000,,,,,,,
3570,3000,12000,,,,,,,
3571,3000,12000,,,,,,,
3572,3000,12000,,,,,,,
3573,3000,12000,,,,,,,
3574,3000,12000,,,,,,,
3575,3000,12000,,,,,,,
3576,3000,12000,,,,,,,
3577,3000,12000,,,,,,,
3578,3000,12000,,,,,,,
3579,3000,12000,,,,,,,
3580,3000,12000,,,,,,,
3581,3000,12000,,,,,,,
3582,3000,12000,,,,,,,
3583,3000,12000,,,,,,,
3584,3000,12000,,,,,,,
3585,3000,12000,,,,,,,
3586,3000,12000,,,,,,,
3587,3000,12000,,,,,,,
3588,3000,12000,,,,,,,
3589,3000,12000,,,,,,,
3590,3000,12000,,,,,,,
3591,3000,12000,,,,,,,
3592,3000,12000,,,,,,,
3593,3000,12000,,,,,,,
3594,3000,12000,,,,,,,
3595,3000,12000,,,,,,,
3596,3000,12000,,,,,,,
3597,3000,12000,,,,,,,
3598,3000,12000,,,,,,,
3599,3000,12000,,,,,,,
3600,3000,12000,,,,,,,
3601,3000,12000,,,,,,,
3602,3000,12000,,,,,,,
3603,3000,12000,,,,,,,
3604,3000,12000,,,,,,,
3605,3000,12000,,,,,,,
3606,3000,12000,,,,,,,
3607,3000,12000,,,,,,,
3608,3000,12000,,,,,,,
3609,3000,12000,,,,,,,
3610,3000,12000,,,,,,,
3611,3000,12000,,,,,,,
3612,3000,12000,,,,,,,
3613,3000,12000,,,,,,,
3614,3000,12000,,,,,,,
3615,3000,12000,,,,,,,
3616,3000,12000,,,,,,,
3617,3000,12000,,,,,,,
3618,3000,12000,,,,,,,
3619,3000,12000,,,,,,,
3620,3000,12000,,,,,,,
3621,3000,12000,,,,,,,
3622,3000,12000,,,,,,,
3623,3000,12000,,,,,,,
3624,3000,12000,,,,,,,
3625,3000,12000,,,,,,,
3626,3000,12000,,,,,,,
3627,3000,12000,,,,,,,
3628,3000,12000,,,,,,,
3629,3000,12000,,,,,,,
3630,3000,12000,,,,,,,
3631,3000,12000,,,,,,,
3632,3000,12000,,,,,,,
3633,3000,12000,,,,,,,
3634,3000,12000,,,,,,,
3635,3000,12000,,,,,,,
3636,3000,12000,,,,,,,
3637,3000,12000,,,,,,,
3638,3000,12000,,,,,,,
3639,3000,12000,,,,,,,
3640,3000,12000,,,,,,,
3641,3000,12000,,,,,,,
3642,3000,12000,,,,,,,
3643,3000,12000,,,,,,,
3644,3000,12000,,,,,,,
3645,3000,12000,,,,,,,
3646,3000,12000,,,,,,,
3647,3000,12000,,,,,,,
3648,3000,12000,,,,,,,
3649,3000,12000,,,,,,,
3650,3000,12000,,,,,,,
3651,3000,12000,,,,,,,
3652,3000,12000,,,,,,,
3653,3000,12000,,,,,,,
3654,3000,12000,,,,,,,
3655,3000,12000,,,,,,,
3656,3000,12000,,,,,,,
3657,3000,12000,,,,,,,
3658,3000,12000,,,,,,,
3659,3000,12000,,,,,,,
3660,3000,12000,,,,,,,
3661,3000,12000,,,,,,,
3662,3000,12000,,,,,,,
3663,3000,12000,,,,,,,
3664,3000,12000,,,,,,,
3665,3000,12000,,,,,,,
3666,3000,12000,,,,,,,
3667,3000,12000,,,,,,,
3668,3000,12000,,,,,,,
3669,3000,12000,,,,,,,
3670,3000,12000,,,,,,,
3671,3000,12000,,,,,,,
3672,3000,12000,,,,,,,
3673,3000,12000,,,,,,,
3674,3000,12000,,,,,,,
3675,3000,12000,,,,,,,
3676,3000,12000,,,,,,,
3677,3000,12000,,,,,,,
3678,3000,12000,,,,,,,
3679,3000,12000,,,,,,,
3680,3000,12000,,,,,,,
3681,3000,12000,,,,,,,
3682,3000,12000,,,,,,,
3683,3000,12000,,,,,,,
3684,3000,12000,,,,,,,
3685,3000,12000,,,,,,,
3686,3000,12000,,,,,,,
3687,3000,12000,,,,,,,
3688,3000,12000,,,,,,,
3689,3000,12000,,,,,,,
3690,3000,12000,,,,,,,
3691,3000,12000,,,,,,,
3692,3000,12000,,,,,,,
3693,3000,12000,,,,,,,
3694,3000,12000,,,,,,,
3695,3000,12000,,,,,,,
3696,3000,12000,,,,,,,
3697,3000,12000,,,,,,,
3698,3000,12000,,,,,,,
3699,3000,12000,,,,,,,
3700,3000,12000,,,,,,,
3701,3000,12000,,,,,,,
3702,3000,12000,,,,,,,
3703,3000,12000,,,,,,,
3704,3000,12000,,,,,,,
3705,3000,12000,,,,,,,
3706,3000,12000,,,,,,,
3707,3000,12000,,,,,,,
3708,3000,12000,,,,,,,
3709,3000,12000,,,,,,,
3710,3000,12000,,,,,,,
3711,3000,12000,,,,,,,
3712,3000,12000,,,,,,,
3713,3000,12000,,,,,,,
3714,3000,12000,,,,,,,
3715,3000,12000,,,,,,,
3716,3000,12000,,,,,,,
3717,3000,12000,,,,,,,
3718,3000,12000,,,,,,,
3719,3000,12000,,,,,,,
3720,3000,12000,,,,,,,
3721,3000,12000,,,,,,,
3722,3000,12000,,,,,,,
3723,3000,12000,,,,,,,
3724,3000,12000,,,,,,,
3725,3000,12000,,,,,,,
3726,3000,12000,,,,,,,
3727,3000,12000,,,,,,,
3728,3000,12000,,,,,,,
3729,3000,12000,,,,,,,
3730,3000,12000,,,,,,,
3731,3000,12000,,,,,,,
3732,3000,12000,,,,,,,
3733,3000,12000,,,,,,,
3734,3000,12000,,,,,,,
3735,3000,12000,,,,,,,
3736,3000,12000,,,,,,,
3737,3000,12000,,,,,,,
3738,3000,12000,,,,,,,
3739,3000,12000,,,,,,,
3740,3000,12000,,,,,,,
3741,3000,12000,,,,,,,
3742,3000,12000,,,,,,,
3743,3000,12000,,,,,,,
3744,3000,12000,,,,,,,
3745,3000,12000,,,,,,,
3746,3000,12000,,,,,,,
3747,3000,12000,,,,,,,
3748,3000,12000,,,,,,,
3749,3000,12000,,,,,,,
3750,3000,12000,,,,,,,
3751,3000,12000,,,,,,,
3752,3000,12000,,,,,,,
3753,3000,12000,,,,,,,
3754,3000,12000,,,,,,,
3755,3000,12000,,,,,,,
3756,3000,12000,,,,,,,
3757,3000,12000,,,,,,,
3758,3000,12000,,,,,,,
3759,3000,12000,,,,,,,
3760,3000,12000,,,,,,,
3761,3000,12000,,,,,,,
3762,3000,12000,,,,,,,
3763,3000,12000,,,,,,,
3764,3000,12000,,,,,,,
3765,3000,12000,,,,,,,
3766,3000,12000,,,,,,,
3767,3000,12000,,,,,,,
3768,3000,12000,,,,,,,
3769,3000,12000,,,,,,,
3770,3000,12000,,,,,,,
3771,3000,12000,,,,,,,
3772,3000,12000,,,,,,,
3773,3000,12000,,,,,,,
3774,3000,12000,,,,,,,
3775,3000,12000,,,,,,,
3776,3000,12000,,,,,,,
3777,3000,12000,,,,,,,
3778,3000,12000,,,,,,,
3779,3000,12000,,,,,,,
3780,3000,12000,,,,,,,
3781,3000,12000,,,,,,,
3782,3000,12000,,,,,,,
3783,3000,12000,,,,,,,
3784,3000,12000,,,,,,,
3785,3000,12000,,,,,,,
3786,3000,12000,,,,,,,
3787,3000,12000,,,,,,,
3788,3000,12000,,,,,,,
3789,3000,12000,,,,,,,
3790,3000,12000,,,,,,,
3791,3000,12000,,,,,,,
3792,3000,12000,,,,,,,
3793,3000,12000,,,,,,,
3794,3000,12000,,,,,,,
3795,3000,12000,,,,,,,
3796,3000,12000,,,,,,,
3797,3000,12000,,,,,,,
3798,3000,12000,,,,,,,
3799,3000,12000,,,,,,,
3800,3000,12000,,,,,,,
3801,3000,12000,,,,,,,
3802,3000,12000,,,,,,,
3803,3000,12000,,,,,,,
3804,3000,12000,,,,,,,
3805,3000,12000,,,,,,,
3806,3000,12000,,,,,,,
3807,3000,12000,,,,,,,
3808,3000,12000,,,,,,,
3809,3000,12000,,,,,,,
3810,3000,12000,,,,,,,
3811,3000,12000,,,,,,,
3812,3000,12000,,,,,,,
3813,3000,12000,,,,,,,
3814,3000,12000,,,,,,,
3815,3000,12000,,,,,,,
3816,3000,12000,,,,,,,
3817,3000,12000,,,,,,,
3818,3000,12000,,,,,,,
3819,3000,12000,,,,,,,
3820,3000,12000,,,,,,,
3821,3000,12000,,,,,,,
3822,3000,12000,,,,,,,
3823,3000,12000,,,,,,,
3824,3000,12000,,,,,,,
3825,3000,12000,,,,,,,
3826,3000,12000,,,,,,,
3827,3000,12000,,,,,,,
3828,3000,12000,,,,,,,
3829,3000,12000,,,,,,,
3830,3000,12000,,,,,,,
3831,3000,12000,,,,,,,
3832,3000,12000,,,,,,,
3833,3000,12000,,,,,,,
3834,3000,12000,,,,,,,
3835,3000,12000,,,,,,,
3836,3000,12000,,,,,,,
3837,3000,12000,,,,,,,
3838,3000,12000,,,,,,,
3839,3000,12000,,,,,,,
3840,3000,12000,,,,,,,
3841,3000,12000,,,,,,,
3842,3000,12000,,,,,,,
3843,3000,12000,,,,,,,
3844,3000,12000,,,,,,,
3845,3000,12000,,,,,,,
3846,3000,12000,,,,,,,
3847,3000,12000,,,,,,,
3848,3000,12000,,,,,,,
3849,3000,12000,,,,,,,
3850,3000,12000,,,,,,,
3851,3000,12000,,,,,,,
3852,3000,12000,,,,,,,
3853,3000,12000,,,,,,,
3854,3000,12000,,,,,,,
3855,3000,12000,,,,,,,
3856,3000,12000,,,,,,,
3857,3000,12000,,,,,,,
3858,3000,12000,,,,,,,
3859,3000,12000,,,,,,,
3860,3000,12000,,,,,,,
3861,3000,12000,,,,,,,
3862,3000,12000,,,,,,,
3863,3000,12000,,,,,,,
3864,3000,12000,,,,,,,
3865,3000,12000,,,,,,,
3866,3000,12000,,,,,,,
3867,3000,12000,,,,,,,
3868,3000,12000,,,,,,,
3869,3000,12000,,,,,,,
3870,3000,12000,,,,,,,
3871,3000,12000,,,,,,,
3872,3000,12000,,,,,,,
3873,3000,12000,,,,,,,
3874,3000,12000,,,,,,,
3875,3000,12000,,,,,,,
3876,3000,12000,,,,,,,
3877,3000,12000,,,,,,,
3878,3000,12000,,,,,,,
3879,3000,12000,,,,,,,
3880,3000,12000,,,,,,,
3881,3000,12000,,,,,,,
3882,3000,12000,,,,,,,
3883,3000,12000,,,,,,,
3884,3000,12000,,,,,,,
3885,3000,12000,,,,,,,
3886,3000,12000,,,,,,,
3887,3000,12000,,,,,,,
3888,3000,12000,,,,,,,
3889,3000,12000,,,,,,,
3890,3000,12000,,,,,,,
3891,3000,12000,,,,,,,
3892,3000,12000,,,,,,,
3893,3000,12000,,,,,,,
3894,3000,12000,,,,,,,
3895,3000,12000,,,,,,,
3896,3000,12000,,,,,,,
3897,3000,12000,,,,,,,
3898,3000,12000,,,,,,,
3899,3000,12000,,,,,,,
3900,3000,12000,,,,,,,
3901,3000,12000,,,,,,,
3902,3000,12000,,,,,,,
3903,3000,12000,,,,,,,
3904,3000,12000,,,,,,,
3905,3000,12000,,,,,,,
3906,3000,12000,,,,,,,
3907,3000,12000,,,,,,,
3908,3000,12000,,,,,,,
3909,3000,12000,,,,,,,
3910,3000,12000,,,,,,,
3911,3000,12000,,,,,,,
3912,3000,12000,,,,,,,
3913,3000,12000,,,,,,,
3914,3000,12000,,,,,,,
3915,3000,12000,,,,,,,
3916,3000,12000,,,,,,,
3917,3000,12000,,,,,,,
3918,3000,12000,,,,,,,
3919,3000,12000,,,,,,,
3920,3000,12000,,,,,,,
3921,3000,12000,,,,,,,
3922,3000,12000,,,,,,,
3923,3000,12000,,,,,,,
3924,3000,12000,,,,,,,
3925,3000,12000,,,,,,,
3926,3000,12000,,,,,,,
3927,3000,12000,,,,,,,
3928,3000,12000,,,,,,,
3929,3000,12000,,,,,,,
3930,3000,12000,,,,,,,
3931,3000,12000,,,,,,,
3932,3000,12000,,,,,,,
3933,3000,12000,,,,,,,
3934,3000,12000,,,,,,,
3935,3000,12000,,,,,,,
3936,3000,12000,,,,,,,
3937,3000,12000,,,,,,,
3938,3000,12000,,,,,,,
3939,3000,12000,,,,,,,
3940,3000,12000,,,,,,,
3941,3000,12000,,,,,,,
3942,3000,12000,,,,,,,
3943,3000,12000,,,,,,,
3944,3000,12000,,,,,,,
3945,3000,12000,,,,,,,
3946,3000,12000,,,,,,,
3947,3000,12000,,,,,,,
3948,3000,12000,,,,,,,
3949,3000,12000,,,,,,,
3950,3000,12000,,,,,,,
3951,3000,12000,,,,,,,
3952,3000,12000,,,,,,,
3953,3000,12000,,,,,,,
3954,3000,12000,,,,,,,
3955,3000,12000,,,,,,,
3956,3000,12000,,,,,,,
3957,3000,12000,,,,,,,
3958,3000,12000,,,,,,,
3959,3000,12000,,,,,,,
3960,3000,12000,,,,,,,
3961,3000,12000,,,,,,,
3962,3000,12000,,,,,,,
3963,3000,12000,,,,,,,
3964,3000,12000,,,,,,,
3965,3000,12000,,,,,,,
3966,3000,12000,,,,,,,
3967,3000,12000,,,,,,,
3968,3000,12000,,,,,,,
3969,3000,12000,,,,,,,
3970,3000,12000,,,,,,,
3971,3000,12000,,,,,,,
3972,3000,12000,,,,,,,
3973,3000,12000,,,,,,,
3974,3000,12000,,,,,,,
3975,3000,12000,,,,,,,
3976,3000,12000,,,,,,,
3977,3000,12000,,,,,,,
3978,3000,12000,,,,,,,
3979,3000,12000,,,,,,,
3980,3000,12000,,,,,,,
3981,3000,12000,,,,,,,
3982,3000,12000,,,,,,,
3983,3000,12000,,,,,,,
3984,3000,12000,,,,,,,
3985,3000,12000,,,,,,,
3986,3000,12000,,,,,,,
3987,3000,12000,,,,,,,
3988,3000,12000,,,,,,,
3989,3000,12000,,,,,,,
3990,3000,12000,,,,,,,
3991,3000,12000,,,,,,,
3992,3000,12000,,,,,,,
3993,3000,12000,,,,,,,
3994,3000,12000,,,,,,,
3995,3000,12000,,,,,,,
3996,3000,12000,,,,,,,
3997,3000,12000,,,,,,,
3998,3000,12000,,,,,,,
3999,3000,12000,,,,,,,
4000,3000,12000,,,,,,,
4001,3000,12000,,,,,,,
4002,3000,12000,,,,,,,
4003,3000,12000,,,,,,,
4004,3000,12000,,,,,,,
4005,3000,12000,,,,,,,
4006,3000,12000,,,,,,,
4007,3000,12000,,,,,,,
4008,3000,12000,,,,,,,
4009,3000,12000,,,,,,,
4010,3000,12000,,,,,,,
4011,3000,12000,,,,,,,
4012,3000,12000,,,,,,,
4013,3000,12000,,,,,,,
4014,3000,12000,,,,,,,
4015,3000,12000,,,,,,,
4016,3000,12000,,,,,,,
4017,3000,12000,,,,,,,
4018,3000,12000,,,,,,,
4019,3000,12000,,,,,,,
4020,3000,12000,,,,,,,
4021,3000,12000,,,,,,,
4022,3000,12000,,,,,,,
4023,3000,12000,,,,,,,
4024,3000,12000,,,,,,,
4025,3000,12000,,,,,,,
4026,3000,12000,,,,,,,
4027,3000,12000,,,,,,,
4028,3000,12000,,,,,,,
4029,3000,12000,,,,,,,
4030,3000,12000,,,,,,,
4031,3000,12000,,,,,,,
4032,3000,12000,,,,,,,
4033,3000,12000,,,,,,,
4034,3000,12000,,,,,,,
4035,3000,12000,,,,,,,
4036,3000,12000,,,,,,,
4037,3000,12000,,,,,,,
4038,3000,12000,,,,,,,
4039,3000,12000,,,,,,,
4040,3000,12000,,,,,,,
4041,3000,12000,,,,,,,
4042,3000,12000,,,,,,,
4043,3000,12000,,,,,,,
4044,3000,12000,,,,,,,
4045,3000,12000,,,,,,,
4046,3000,12000,,,,,,,
4047,3000,12000,,,,,,,
4048,3000,12000,,,,,,,
4049,3000,12000,,,,,,,
4050,3000,12000,,,,,,,
4051,3000,12000,,,,,,,
4052,3000,12000,,,,,,,
4053,3000,12000,,,,,,,
4054,3000,12000,,,,,,,
4055,3000,12000,,,,,,,
4056,3000,12000,,,,,,,
4057,3000,12000,,,,,,,
4058,3000,12000,,,,,,,
4059,3000,12000,,,,,,,
4060,3000,12000,,,,,,,
4061,3000,12000,,,,,,,
4062,3000,12000,,,,,,,
4063,3000,12000,,,,,,,
4064,3000,12000,,,,,,,
4065,3000,12000,,,,,,,
4066,3000,12000,,,,,,,
4067,3000,12000,,,,,,,
4068,3000,12000,,,,,,,
4069,3000,12000,,,,,,,
4070,3000,12000,,,,,,,
4071,3000,12000,,,,,,,
4072,3000,12000,,,,,,,
4073,3000,12000,,,,,,,
4074,3000,12000,,,,,,,
4075,3000,12000,,,,,,,
4076,3000,12000,,,,,,,
4077,3000,12000,,,,,,,
4078,3000,12000,,,,,,,
4079,3000,12000,,,,,,,
4080,3000,12000,,,,,,,
4081,3000,12000,,,,,,,
4082,3000,12000,,,,,,,
4083,3000,12000,,,,,,,
4084,3000,12000,,,,,,,
4085,3000,12000,,,,,,,
4086,3000,12000,,,,,,,
4087,3000,12000,,,,,,,
4088,3000,12000,,,,,,,
4089,3000,12000,,,,,,,
4090,3000,12000,,,,,,,
4091,3000,12000,,,,,,,
4092,3000,12000,,,,,,,
4093,3000,12000,,,,,,,
4094,3000,12000,,,,,,,
4095,3000,12000,,,,,,,
4096,3000,12000,,,,,,,
4097,3000,12000,,,,,,,
4098,3000,12000,,,,,,,
4099,3000,12000,,,,,,,
4100,3000,12000,,,,,,,
4101,3000,12000,,,,,,,
4102,3000,12000,,,,,,,
4103,3000,12000,,,,,,,
4104,3000,12000,,,,,,,
4105,3000,12000,,,,,,,
4106,3000,12000,,,,,,,
4107,3000,12000,,,,,,,
4108,3000,12000,,,,,,,
4109,3000,12000,,,,,,,
4110,3000,12000,,,,,,,
4111,3000,12000,,,,,,,
4112,3000,12000,,,,,,,
4113,3000,12000,,,,,,,
4114,3000,12000,,,,,,,
4115,3000,12000,,,,,,,
4116,3000,12000,,,,,,,
4117,3000,12000,,,,,,,
4118,3000,12000,,,,,,,
4119,3000,12000,,,,,,,
4120,3000,12000,,,,,,,
4121,3000,12000,,,,,,,
4122,3000,12000,,,,,,,
4123,3000,12000,,,,,,,
4124,3000,12000,,,,,,,
4125,3000,12000,,,,,,,
4126,3000,12000,,,,,,,
4127,3000,12000,,,,,,,
4128,3000,12000,,,,,,,
4129,3000,12000,,,,,,,
4130,3000,12000,,,,,,,
4131,3000,12000,,,,,,,
4132,3000,12000,,,,,,,
4133,3000,12000,,,,,,,
4134,3000,12000,,,,,,,
4135,3000,12000,,,,,,,
4136,3000,12000,,,,,,,
4137,3000,12000,,,,,,,
4138,3000,12000,,,,,,,
4139,3000,12000,,,,,,,
4140,3000,12000,,,,,,,
4141,3000,12000,,,,,,,
4142,3000,12000,,,,,,,
4143,3000,12000,,,,,,,
4144,3000,12000,,,,,,,
4145,3000,12000,,,,,,,
4146,3000,12000,,,,,,,
4147,3000,12000,,,,,,,
4148,3000,12000,,,,,,,
4149,3000,12000,,,,,,,
4150,3000,12000,,,,,,,
4151,3000,12000,,,,,,,
4152,3000,12000,,,,,,,
4153,3000,12000,,,,,,,
4154,3000,12000,,,,,,,
4155,3000,12000,,,,,,,
4156,3000,12000,,,,,,,
4157,3000,12000,,,,,,,
4158,3000,12000,,,,,,,
4159,3000,12000,,,,,,,
4160,3000,12000,,,,,,,
4161,3000,12000,,,,,,,
4162,3000,12000,,,,,,,
4163,3000,12000,,,,,,,
4164,3000,12000,,,,,,,
4165,3000,12000,,,,,,,
4166,3000,12000,,,,,,,
4167,3000,12000,,,,,,,
4168,3000,12000,,,,,,,
4169,3000,12000,,,,,,,
4170,3000,12000,,,,,,,
4171,3000,12000,,,,,,,
4172,3000,12000,,,,,,,
4173,3000,12000,,,,,,,
4174,3000,12000,,,,,,,
4175,3000,12000,,,,,,,
4176,3000,12000,,,,,,,
4177,3000,12000,,,,,,,
4178,3000,12000,,,,,,,
4179,3000,12000,,,,,,,
4180,3000,12000,,,,,,,
4181,3000,12000,,,,,,,
4182,3000,12000,,,,,,,
4183,3000,12000,,,,,,,
4184,3000,12000,,,,,,,
4185,3000,12000,,,,,,,
4186,3000,12000,,,,,,,
4187,3000,12000,,,,,,,
4188,3000,12000,,,,,,,
4189,3000,12000,,,,,,,
4190,3000,12000,,,,,,,
4191,3000,12000,,,,,,,
4192,3000,12000,,,,,,,
4193,3000,12000,,,,,,,
4194,3000,12000,,,,,,,
4195,3000,12000,,,,,,,
4196,3000,12000,,,,,,,
4197,3000,12000,,,,,,,
4198,3000,12000,,,,,,,
4199,3000,12000,,,,,,,
4200,3000,12000,,,,,,,
4201,3000,12000,,,,,,,
4202,3000,12000,,,,,,,
4203,3000,12000,,,,,,,
4204,3000,12000,,,,,,,
4205,3000,12000,,,,,,,
4206,3000,12000,,,,,,,
4207,3000,12000,,,,,,,
4208,3000,12000,,,,,,,
4209,3000,12000,,,,,,,
4210,3000,12000,,,,,,,
4211,3000,12000,,,,,,,
4212,3000,12000,,,,,,,
4213,3000,12000,,,,,,,
4214,3000,12000,,,,,,,
4215,3000,12000,,,,,,,
4216,3000,12000,,,,,,,
4217,3000,12000,,,,,,,
4218,3000,12000,,,,,,,
4219,3000,12000,,,,,,,
4220,3000,12000,,,,,,,
4221,3000,12000,,,,,,,
4222,3000,12000,,,,,,,
4223,3000,12000,,,,,,,
4224,3000,12000,,,,,,,
4225,3000,12000,,,,,,,
4226,3000,12000,,,,,,,
4227,3000,12000,,,,,,,
4228,3000,12000,,,,,,,
4229,3000,12000,,,,,,,
4230,3000,12000,,,,,,,
4231,3000,12000,,,,,,,
4232,3000,12000,,,,,,,
4233,3000,12000,,,,,,,
4234,3000,12000,,,,,,,
4235,3000,12000,,,,,,,
4236,3000,12000,,,,,,,
4237,3000,12000,,,,,,,
4238,3000,12000,,,,,,,
4239,3000,12000,,,,,,,
4240,3000,12000,,,,,,,
4241,3000,12000,,,,,,,
4242,3000,12000,,,,,,,
4243,3000,12000,,,,,,,
4244,3000,12000,,,,,,,
4245,3000,12000,,,,,,,
4246,3000,12000,,,,,,,
4247,3000,12000,,,,,,,
4248,3000,12000,,,,,,,
4249,3000,12000,,,,,,,
4250,3000,12000,,,,,,,
4251,3000,12000,,,,,,,
4252,3000,12000,,,,,,,
4253,3000,12000,,,,,,,
4254,3000,12000,,,,,,,
4255,3000,12000,,,,,,,
4256,3000,12000,,,,,,,
4257,3000,12000,,,,,,,
4258,3000,12000,,,,,,,
4259,3000,12000,,,,,,,
4260,3000,12000,,,,,,,
4261,3000,12000,,,,,,,
4262,3000,12000,,,,,,,
4263,3000,12000,,,,,,,
4264,3000,12000,,,,,,,
4265,3000,12000,,,,,,,
4266,3000,12000,,,,,,,
4267,3000,12000,,,,,,,
4268,3000,12000,,,,,,,
4269,3000,12000,,,,,,,
4270,3000,12000,,,,,,,
4271,3000,12000,,,,,,,
4272,3000,12000,,,,,,,
4273,3000,12000,,,,,,,
4274,3000,12000,,,,,,,
4275,3000,12000,,,,,,,
4276,3000,12000,,,,,,,
4277,3000,12000,,,,,,,
4278,3000,12000,,,,,,,
4279,3000,12000,,,,,,,
4280,3000,12000,,,,,,,
4281,3000,12000,,,,,,,
4282,3000,12000,,,,,,,
4283,3000,12000,,,,,,,
4284,3000,12000,,,,,,,
4285,3000,12000,,,,,,,
4286,3000,12000,,,,,,,
4287,3000,12000,,,,,,,
4288,3000,12000,,,,,,,
4289,3000,12000,,,,,,,
4290,3000,12000,,,,,,,
4291,3000,12000,,,,,,,
4292,3000,12000,,,,,,,
4293,3000,12000,,,,,,,
4294,3000,12000,,,,,,,
4295,3000,12000,,,,,,,
4296,3000,12000,,,,,,,
4297,3000,12000,,,,,,,
4298,3000,12000,,,,,,,
4299,3000,12000,,,,,,,
4300,3000,12000,,,,,,,
4301,3000,12000,,,,,,,
4302,3000,12000,,,,,,,
4303,3000,12000,,,,,,,
4304,3000,12000,,,,,,,
4305,3000,12000,,,,,,,
4306,3000,12000,,,,,,,
4307,3000,12000,,,,,,,
4308,3000,12000,,,,,,,
4309,3000,12000,,,,,,,
4310,3000,12000,,,,,,,
4311,3000,12000,,,,,,,
4312,3000,12000,,,,,,,
4313,3000,12000,,,,,,,
4314,3000,12000,,,,,,,
4315,3000,12000,,,,,,,
4316,3000,12000,,,,,,,
4317,3000,12000,,,,,,,
4318,3000,12000,,,,,,,
4319,3000,12000,,,,,,,
4320,3000,12000,,,,,,,
4321,3000,12000,,,,,,,
4322,3000,12000,,,,,,,
4323,3000,12000,,,,,,,
4324,3000,12000,,,,,,,
4325,3000,12000,,,,,,,
4326,3000,12000,,,,,,,
4327,3000,12000,,,,,,,
4328,3000,12000,,,,,,,
4329,3000,12000,,,,,,,
4330,3000,12000,,,,,,,
4331,3000,12000,,,,,,,
4332,3000,12000,,,,,,,
4333,3000,12000,,,,,,,
4334,3000,12000,,,,,,,
4335,3000,12000,,,,,,,
4336,3000,12000,,,,,,,
4337,3000,12000,,,,,,,
4338,3000,12000,,,,,,,
4339,3000,12000,,,,,,,
4340,3000,12000,,,,,,,
4341,3000,12000,,,,,,,
4342,3000,12000,,,,,,,
4343,3000,12000,,,,,,,
4344,3000,12000,,,,,,,
4345,3000,12000,,,,,,,
4346,3000,12000,,,,,,,
4347,3000,12000,,,,,,,
4348,3000,12000,,,,,,,
4349,3000,12000,,,,,,,
4350,3000,12000,,,,,,,
4351,3000,12000,,,,,,,
4352,3000,12000,,,,,,,
4353,3000,12000,,,,,,,
4354,3000,12000,,,,,,,
4355,3000,12000,,,,,,,
4356,3000,12000,,,,,,,
4357,3000,12000,,,,,,,
4358,3000,12000,,,,,,,
4359,3000,12000,,,,,,,
4360,3000,12000,,,,,,,
4361,3000,12000,,,,,,,
4362,3000,12000,,,,,,,
4363,3000,12000,,,,,,,
4364,3000,12000,,,,,,,
4365,3000,12000,,,,,,,
4366,3000,12000,,,,,,,
4367,3000,12000,,,,,,,
4368,3000,12000,,,,,,,
4369,3000,12000,,,,,,,
4370,3000,12000,,,,,,,
4371,3000,12000,,,,,,,
4372,3000,12000,,,,,,,
4373,3000,12000,,,,,,,
4374,3000,12000,,,,,,,
4375,3000,12000,,,,,,,
4376,3000,12000,,,,,,,
4377,3000,12000,,,,,,,
4378,3000,12000,,,,,,,
4379,3000,12000,,,,,,,
4380,3000,12000,,,,,,,
4381,3000,12000,,,,,,,
4382,3000,12000,,,,,,,
4383,3000,12000,,,,,,,
4384,3000,12000,,,,,,,
4385,3000,12000,,,,,,,
4386,3000,12000,,,,,,,
4387,3000,12000,,,,,,,
4388,3000,12000,,,,,,,
4389,3000,12000,,,,,,,
4390,3000,12000,,,,,,,
